date,RSI_14D,Volume_plain,BB_Middle_Band,BB_Upper_Band,BB_Lower_Band,Aroon_Oscillator,PVT,AB_Middle_Band,AB_Upper_Band,AB_Lower_Band,STOK,STOD,Chaikin_MF,psar,ROC,VWAP,Momentum,CCI,OBV,Kelch_Upper,Kelch_Middle,Kelch_Down,TEMA,NATR,plusDI,minusDI,ADX,MACD,Money_Flow_Index,turning_line,standard_line,ichimoku_span1,ichimoku_span2,chikou_span,WillR,MIN_Volume,MAX_Volume,KAMA
2013-02-15,57.53023957497607,3979900,266.933,273.655,260.212,-36.0,-58389.447429634245,266.93320000000006,287.24115548072234,248.58118048072237,26.64835164835161,58.306128030787534,2.8358006218646694,256.465372,0.10024177804155683,69.76536123800545,-17.488628000000006,-74.22884620848723,499249247,272.9343191735363,264.7378977449654,256.5414763163936,17131817.811611228,5.724913974823008,11.444807591992697,10.86958573212147,16.667285902785096,-0.7547408731799123,35.91053396275662,262.88,269.915,256.2375,243.95250000000001,263.6739222432,-95.34076314884844,2770400.0,13075400.0,93.22315540015185
2013-02-14,55.50604993277852,3463000,267.203,273.954,260.451,-36.0,-223309.88175775975,267.20270000000005,287.08371829775143,249.18624329775147,67.010676156584,53.97216071605107,1.7897848340054008,256.82206456,-0.4133448126221767,69.73396508849437,-16.437775439999996,-50.978663694188846,503229147,273.92347698306014,265.4220555544892,256.9206341259174,17599677.289587285,6.107229250257725,13.205547221530036,10.142309406216045,18.834898133540836,-0.01168425466306644,35.81797016958026,262.88,269.915,256.2375,243.95250000000001,262.745608463744,-94.17070289410968,2770400.0,13075400.0,94.05995927865223
2013-02-13,54.906841668552474,5293000,267.187,273.934,260.44,-36.0,203301.46326371937,267.1872000000001,286.9262335867324,249.4887585867325,81.25935628742576,28.42714755463167,2.7564391411497553,257.1716232688,-0.4561164045674652,69.70635858574867,-15.421823131200028,-89.06056877459464,506692147,274.8712849697268,266.00772068401295,257.1441563982984,18485882.1156085,6.383746826294735,14.560371696596183,11.702664699480051,19.71411387296928,0.9005783578390947,35.95927876286875,262.53499999999997,269.915,256.2375,243.95250000000001,261.8915597866445,-93.03740875109773,2770400.0,13075400.0,94.56431419025189
2013-02-12,51.71373953313048,2943700,267.309,274.121,260.497,-36.0,78642.79663090645,267.30870000000004,286.4263060283903,250.5463310283904,13.646449704142233,7.510071103817978,2.0428081887049045,274.3,6.173795239016833,69.66476491574426,2.7555603840000344,-70.52295591374784,511985147,275.1673653680887,266.4738010823749,257.78023679666023,20268491.65642491,5.966623997180806,7.616806495967854,13.503074653246214,21.073039234261344,2.016266429513564,43.10701829819306,265.525,269.915,252.061,240.645,252.07,-35.190813914218204,2770400.0,13075400.0,94.61723020405981
2013-02-11,57.11506335118485,3403700,268.01,274.608,261.412,-35.99999999999999,-87229.86186746233,268.01020000000005,287.49371005899036,250.7237350589904,-9.624363327674219,5.650883018742905,1.370830819487052,273.954,4.968446704241967,69.6424003645196,3.395626760960056,-63.21438690944152,509041447,275.4883248918983,266.7033320347558,257.91833917761267,20124104.46587028,5.677961178564316,8.788622879962908,15.580470753745631,20.027238392477038,1.6669824257538721,43.06991941799235,269.655,269.915,252.44350000000003,240.645,252.3738,-36.35933806146577,2508900.0,13075400.0,94.08499804986765
2013-02-08,58.52838921706416,3879200,268.547,274.637,262.457,-36.0,55811.494318639154,268.5467,287.51470769100223,251.32723269100228,18.508126934984684,12.61153962492528,2.173168080901398,273.25984,3.7589340534620987,69.61635026063618,3.628369155302437,-40.55213055248368,505637747,275.5283789395173,267.0133860823749,258.4983932252317,19913553.13830586,5.39936600635543,10.14071870764951,14.06578853437758,18.82054511349515,1.232151098398731,43.01990693344202,269.655,269.915,251.5675,240.645,253.078848,-38.703681188787655,2137700.0,13075400.0,92.84256282576177
2013-02-07,58.47573298346223,3975700,268.716,274.659,262.774,64.0,18304.25571549792,268.7162,287.8673253301748,251.24360033017487,8.068885448917015,16.58388498368468,1.0263502199262045,272.5934464,2.673173675848616,69.58618759067649,17.48344639999999,-85.18401119584888,501758547,275.82123989189824,267.29160417761295,258.7619684633269,19648110.184905544,5.255464842515255,10.501700278417669,16.2297560012049,19.22140794624366,0.7299041155069972,43.079216289634644,269.795,268.99,251.3625,240.645,254.48411712,-40.9542505910166,2137700.0,13075400.0,90.48661628637119
2013-02-06,53.161086649497385,2770400,269.022,274.654,263.39,68.0,-155134.77045754495,269.02220000000005,287.6358004597458,252.23482545974585,11.257606490872911,9.66322453360803,1.1955702140859745,271.544439616,1.8355295765985373,69.55579228290863,16.158039615999968,-50.370999086063264,497782847,275.80084831094587,267.71621259666057,259.6315768823746,19267647.722985726,5.251450317883653,12.11734647509731,12.283297096529733,18.881909644123105,0.14608852766315295,43.0108909620606,271.535,263.735,250.4575,240.645,256.31738775040003,-49.96420320060693,1884600.0,13075400.0,86.12390931546813
2013-02-05,54.116453126982115,4012900,269.23,274.671,263.789,68.0,177196.369322458,269.2302000000001,287.70277507991347,252.39355007991352,30.425163011262885,8.50285538094439,-0.032075606920256336,270.55837323903995,0.7827597116260548,69.53411612828441,14.349829239039934,-51.71197532431426,495012447,276.20883784389827,268.2934878438987,260.37813784389834,18742696.840751857,5.458133621159131,13.981553625112284,13.795432914496727,21.682186887952167,-0.4943894195798748,42.918346327773754,271.535,263.735,249.645,240.645,258.00399673036804,-53.703552373758335,1884600.0,13075400.0,86.10453392846011
2013-02-04,56.16281420580901,3723600,269.309,274.725,263.892,68.0,-59021.622655722305,269.30866000000003,287.8372218050139,252.40674680501394,-12.693095901312937,-2.1360910342144037,-0.4456360941492114,269.63147084469756,-5.299427211050318,69.50258952008477,11.743439484697547,-95.4213550280112,490999547,276.6122622905878,268.92119800487393,261.2301337191593,17923412.21080945,5.65120050637217,12.646721968494562,15.917807209034688,24.914822771574247,-1.2042815768493824,43.05158511400985,271.535,263.735,250.365,240.645,259.5556769919386,-57.218540596520526,1884600.0,13075400.0,86.08733894466546
