date,RSI_14D,Volume_plain,BB_Middle_Band,BB_Upper_Band,BB_Lower_Band,Aroon_Oscillator,PVT,AB_Middle_Band,AB_Upper_Band,AB_Lower_Band,STOK,STOD,Chaikin_MF,psar,ROC,VWAP,Momentum,CCI,OBV,Kelch_Upper,Kelch_Middle,Kelch_Down,TEMA,NATR,plusDI,minusDI,ADX,MACD,Money_Flow_Index,turning_line,standard_line,ichimoku_span1,ichimoku_span2,chikou_span,WillR,MIN_Volume,MAX_Volume,KAMA
2009-08-03,74.04553718292794,14080000,151.498,161.549,141.448,68.0,206349.64240760042,151.49824999999993,158.64070612878282,143.5382061287824,54.20143027413782,51.532109731503134,-1.3094881489451526,159.735612,0.5840717149887998,91.47507558150082,-7.471587999999997,76.4636502752394,1780804700,161.457126170093,158.54634045580733,155.63555474152142,4074624.3533468475,5.514836566544785,16.7159675477728,1.80695877358294,62.85560839629044,5.392785257272664,85.70826953172138,161.1,150.52999999999997,135.64749999999998,131.08,173.4063659403926,-30.933637992831475,12984100.0,31242200.0,337.7691228897978
2009-07-31,79.72296630480766,15090600,150.107,159.904,140.31,64.0,-233635.98615449373,150.10724999999994,157.35698874528146,142.01198874528103,44.93243243243417,53.461161131753556,-1.3676133215875088,159.88869976,2.041439008229051,91.45100062675932,-6.934212239999994,75.25435027234128,1794884700,160.2263110051139,157.2977395765425,154.36916814797087,4150518.2130296873,5.683364703645394,16.423502647409148,2.0849524310572383,60.1427036628743,5.967176889049398,85.5948243717531,157.375,149.70999999999998,135.64749999999998,131.08,171.5470927523141,-21.44091715256509,12401700.0,31242200.0,337.6099383725487
2009-07-30,81.78969359331487,16771600,148.939,158.458,139.419,52.0,286696.7707754004,148.93874999999994,156.34542661577686,140.76292661577642,55.46246648793735,58.97240545878776,-1.206804032841163,160.0387257648,3.6094968735235806,91.42580583743165,-6.210411515200008,79.1378866205055,1809975300,159.08426815503535,155.9614110121783,152.83855386932095,4292978.91408613,5.966228136044184,18.476148388978,2.4057143435275825,57.47692414806307,6.597927063294577,85.47139609842716,157.235,149.57,135.60250000000002,131.08,170.05967420185127,-17.216896782640653,12401700.0,31242200.0,337.5661121843606
2009-07-29,81.4371450696955,13648500,147.941,156.965,138.917,92.0,10669.087503903445,147.94074999999992,155.23284294917053,139.9203429491701,59.988584474889095,63.93416474977702,-1.329299315685478,167.39,10.26798561653018,91.39811041953816,1.9207937023999762,87.39662191575454,1826746900,157.56687754266778,154.48473468552498,151.40259182838193,4575190.510075367,5.883971257385859,14.438614705661589,2.775824242531826,54.47971021756087,7.291748426103652,85.33252124141008,154.755,146.88,136.2125,130.49,164.11,26.506514657980418,12401700.0,31242200.0,337.40430817329104
2009-07-28,80.58756773172658,12984100,147.061,155.694,138.428,92.0,-19137.181132799422,147.06074999999993,154.38022483979938,139.11772483979897,61.46616541353678,61.84366098172503,-0.7195332578408524,167.2072,12.258533663943053,91.3767390158109,2.7289143321600022,94.66558754927756,1813098400,155.99146459115087,152.91932173400807,149.847178876865,4543910.916000168,5.86635015278589,16.12104314355173,3.2028741259982603,52.43811995679649,7.3227616117617345,85.18237238543533,153.225,146.88,136.2975,130.29500000000002,164.2776,25.359519038076183,12250900.0,31242200.0,337.072849191481
2009-07-27,75.99104080370377,15475400,146.159,154.297,138.021,88.0,-203840.78119289427,146.1592499999999,153.56303416126997,138.32428416126956,70.34774436090514,58.95887384684957,0.35688133901029084,166.822912,13.932444961696799,91.35654437240478,3.236454898944004,106.67502273850253,1800114300,154.44901042041352,151.29722470612788,148.14543899184196,4496703.873593548,5.824218195116957,18.601203627175074,3.695623991536454,50.22080388673146,7.274445181648787,86.09563482856726,152.6,146.88,136.2175,129.84,164.441848,22.459984882842047,12250900.0,31242200.0,336.566846388461
2009-07-24,66.02882551364615,15655800,145.276,152.753,137.799,80.0,85190.10714522598,145.27624999999992,152.71806595900023,137.4293159589998,53.7170731707331,53.31490625460117,-0.28015465369982145,166.24913728,15.191509026603292,91.3323815115481,4.323055031070737,115.72377233396755,1784638900,152.898543464776,149.6839006076332,146.4692577504902,4434317.069514327,5.697788026404619,20.06952670151045,4.264181528695909,47.66236226742564,7.14609324093513,85.945770699464,150.5805,146.44,136.6775,129.84,164.60281104,24.429778264269,12250900.0,31242200.0,335.8334506027323
2009-07-23,66.42742879228715,18820100,144.27,150.978,137.562,80.0,-947941.7016385836,144.26994999999994,151.88223660322086,136.22098660322044,52.8118040089104,45.2690644828515,-0.3460047133034347,165.4692062976,16.246571813774196,91.30821555213919,5.004253918542247,124.41368595819388,1768983100,151.25496019359935,148.09460305074225,144.93424590788496,4357037.541664987,5.534742458492417,20.62350242349288,4.920209456187587,45.00234529190264,6.936747015501567,79.10683610260544,148.13,145.805,136.76749999999998,128.09,164.7605548192,27.72195103907865,12250900.0,31242200.0,334.80271069199006
2009-07-22,64.52659414955974,31218000,143.19,149.315,137.065,72.0,1363461.7162412202,143.1899499999999,150.81115404063274,135.20990404063235,53.41584158415995,44.949253242355354,-0.018695190147478072,164.47828566784,16.851289409799993,91.2796850205677,5.6702266218503325,145.4460400598874,1750163000,149.77997909127552,146.60819337698987,143.43640766270397,4266436.020468498,5.538709243501808,23.796348950184093,4.753243983624726,42.46791239105713,6.648058122112559,72.12217748088969,147.52499999999998,145.805,136.76749999999998,125.14500000000001,164.915143722816,23.645765807651202,12250900.0,31242200.0,333.81746710014767
2009-07-21,59.14727952026624,31242200,142.053,147.614,136.492,72.0,-486471.73604262766,142.05344999999994,149.87111277203763,133.90736277203723,29.57954785548408,48.1089173071133,-0.19894290992049485,163.586457101056,21.698004092438637,91.2320022812655,6.896487502424691,131.78560610265694,1718945000,148.37545324204126,145.2379532420413,142.1004532420411,4165506.65816803,5.66463706119865,18.50686532267555,5.484512288797761,38.73961520686275,6.283780825986298,71.85916557223935,145.483,143.958,137.055,125.14500000000001,172.49,41.47485982273958,12250900.0,31242200.0,333.0816449700109
2009-07-20,56.18831338981572,26268800,141.346,146.528,136.165,68.0,-416020.8035217293,141.34644999999995,149.43798905403037,133.08673905403,51.85237028742197,55.32803211473919,-0.6903209234637745,161.92608224892928,20.312243011593345,91.18842303169008,7.462707178051602,161.8656809443599,1687702800,147.15603931106375,144.13853931106377,141.12103931106358,4035889.9150689268,5.557129787073362,21.354075372317944,4.435625785959203,36.34889369609369,5.818234446443398,72.40726997288161,144.728,143.958,137.045,124.505,172.3324,33.42104311665343,12250900.0,26268800.0,332.53653987128047
2009-07-17,60.641854245598424,21505500,140.675,145.093,136.257,64.0,555403.7632946013,140.67499999999993,148.50341600253535,132.538666002535,62.8948337784338,60.039070982727516,-1.312026169742827,160.46495237905776,18.870789009704108,91.1508983463575,8.662052322355635,174.5895216872937,1661434000,145.91336661751782,143.01986661751783,140.12636661751768,3907045.222279135,5.546566200019925,19.482869858254844,5.118029753029851,31.848481522617618,5.308455460458703,72.19144517628693,143.22,142.45,136.5075,124.505,171.937104,47.98268397191899,12250900.0,21505500.0,332.38447275262484
2009-07-16,58.34414435664585,14056100,139.881,143.571,136.192,60.0,-500702.2347118959,139.88149999999993,147.70271650560062,131.98296650560025,51.236892278361715,59.923551677273245,-1.5232548822351646,158.80805904598967,17.307287373637024,91.12145655096228,9.859739000627968,178.49099274117606,1639928500,144.94251336933073,142.01829908361645,139.094084797902,3762689.555978226,5.367938640270183,15.566029603392328,5.905418945803674,27.76493658582878,4.729347789309372,64.9699241282012,141.22,140.45,136.0525,124.505,171.30547776,79.32396357345321,12250900.0,20568900.0,332.99279668272476
2009-07-15,62.34140100223907,17342400,139.284,142.622,135.947,24.0,568047.7688636087,139.28449999999992,147.22230692412796,131.38505692412758,65.98548689138697,69.3176515575506,-2.505939271177237,156.6899695986313,15.426143659264941,91.10334573451186,10.26731356234194,205.13862515484968,1625872400,144.35422624918812,141.24858339204528,138.14294053490224,3600238.233439781,5.3557580259474955,16.120002842745897,6.813944937465777,25.114492653724746,4.090107169655738,64.77903230877236,140.70999999999998,139.94,135.77249999999998,124.505,170.3546395392,77.02678536272892,12250900.0,21051700.0,335.02612522890456
2009-07-14,59.21007044693388,12401700,138.758,141.633,135.883,24.0,-482300.022810844,138.75799999999992,146.7643871644349,131.0046371644345,62.54827586207096,66.6982814023743,-1.982862598336208,154.46337507087767,6.776838843410533,91.08144011205623,10.139250241846185,208.71963878300065,1608530000,143.60901268731592,140.50622697303024,137.40344125874435,3432055.7217270285,5.390565127840629,11.596943031305946,7.862244158614358,22.735544803613227,3.430371236379358,64.59294438930583,139.54,138.76999999999998,134.1825,124.505,169.47986837606402,95.73608467653973,12250900.0,21051700.0,339.2417454120282
2009-07-13,51.398496240601496,17267900,138.449,141.258,135.64,-48.0,224295.62627320222,138.44899999999993,146.45408456057513,130.6890845605747,79.4191919191938,51.64733520247062,-1.1348497488496905,151.80290005670213,5.074997789661679,91.06676665247119,9.459600193476945,200.20339480358484,1596128300,143.16294566181884,139.91365994753315,136.6643742332473,3256119.3964812597,5.479970124125521,11.82903667022204,9.071820183016568,23.280633069683358,2.7651197791123536,57.39924598237481,139.54,139.64,132.3725,122.965,168.6750789059789,60.63582391088397,12250900.0,25233300.0,347.0991417416508
